OTUID,Kingdom,Phylum,Class,Order,Family,Genus,Species
e9ced6d627ff582076ae6378b50b53ff,Bacteria,Proteobacteria,Alphaproteobacteria,Defluviicoccales,Defluviicoccaceae,Defluviicoccus,unassigned
e9cf62656529606e5c01af9c98a5df37,Bacteria,Actinobacteriota,Acidimicrobiia,Microtrichales,Ilumatobacteraceae,Ilumatobacter,uncultured_actinobacterium
e9cf73a3d707d9ab53002c7b34cc5b12,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,unassigned,unassigned
e9d394bd96febfc6ad940e73215bc9da,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Amoebophilaceae,Candidatus_Amoebophilus,uncultured_Bacteroidetes
e9d606a94d30c382674372596551b971,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,unassigned,unassigned
e9d6ec06ee7015b008a76d2a7bb4979d,Archaea,Crenarchaeota,Nitrososphaeria,Nitrososphaerales,Nitrososphaeraceae,Nitrososphaeraceae,unassigned
e9d990bf5bccc46967bc30eea2f33ad2,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,Berkeleya_fennica
e9e0b0d6ef85f406fc2c27485276979f,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Rubripirellula,unassigned
e9e4b21b54308c99ce19b7686c9c99db,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Rhodopirellula,unassigned
e9e623c2b00ab431d942f9aced3c70df,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,unassigned,unassigned
e9e9789fd242e89218b5e9151eea8c0b,Unassigned,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
e9ea4aa1b863f734715a8ec4642c8311,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,unassigned
e9ebd4607900b37ec3744951ae574a64,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Beijerinckiaceae,metagenome
e9eecfcf8dd0bb764653106ee596fa69,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Verrucomicrobiales,Rubritaleaceae,Rubritalea,Rubritalea_sp.
e9f60ab6c784472925a8974ba7b9e983,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Pir4_lineage,uncultured_bacterium
e9f81e04adf348378bcfdb8160529987,Bacteria,SAR324_clade(Marine_group_B),SAR324_clade(Marine_group_B),SAR324_clade(Marine_group_B),SAR324_clade(Marine_group_B),SAR324_clade(Marine_group_B),uncultured_bacterium
e9f93ac8f9d0577b29cd927204b8e9b3,Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Xenococcaceae,Chroococcidiopsis_PCC-6712,Hyella_patelloides
e9f94c312dc2d850457dd351fba18d6b,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,Botryosphaeria_dothidea
e9f9e5560136967ad9ad9673e162db8c,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Epulopiscium,uncultured_Epulopiscium
e9fab48a49ba955ba5563511e128d1ed,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Microbulbiferaceae,Microbulbifer,unassigned
e9fe9b3d5f1bf0e70d3eebba19ed8a76,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Tyzzerella,unassigned
ea02a0b1626d978038d4ccdcb17836f6,Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Nostocaceae,unassigned,unassigned
ea06b018097c14ac68743c4dfd004cf4,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Blastopirellula,unassigned
ea0ded0fd91132bda67e689789543d51,Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Phormidiaceae,Trichodesmium_IMS101,unassigned
ea0e7d3c6e86e0aabb0c11c004c8171e,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Nitrincolaceae,uncultured,bacterium_symbiont
ea0f7d41e0f49034479efd6a161f4102,Bacteria,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
ea106ba776500ef0895a1921b16c3af9,Bacteria,Fusobacteriota,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Cetobacterium,unassigned
ea11e80b4b8bd6c38b9c856b8ba53615,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,uncultured,uncultured,unassigned
ea1715adea31fc509433e5f351fb737d,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,Desmarestia_viridis
ea1e8ddfe541a015d6685fc02a36b382,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,unassigned
ea202acb2a811c67780885b29d5e7d6e,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,unassigned
ea20700be090fd7c41e90c9f90ea76f5,Bacteria,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria_Incertae_Sedis,Unknown_Family,uncultured,unassigned
ea24c6249ba22f111c45d1a936544fa7,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Pir4_lineage,uncultured_Planctomycetales
ea2b9100d1bb47fb9cb1b4d58b4fb6fa,Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Phormidiaceae,Arthrospira_PCC-7345,Neolyngbya_tenuis
ea2e2253a6100d73612d7e55e140a330,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,unassigned,unassigned
ea2e3ace55d71da79e392d8ed1815d46,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,uncultured,unassigned
ea2eaf7f38a72adee131d4339d43bbbd,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,unassigned,unassigned
ea2fd87471816f5522e03ea1879731e6,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Stappiaceae,unassigned,unassigned
ea32b50f62b5e9e158cd1852639d6677,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,unassigned,unassigned
ea337a98ca1eb1397218a63188b94ca3,Bacteria,Acidobacteriota,Thermoanaerobaculia,Thermoanaerobaculales,Thermoanaerobaculaceae,Subgroup_23,uncultured_Acidobacterium
ea34d87f1978d2eaa827302d3249fbc5,Bacteria,Proteobacteria,Gammaproteobacteria,HOC36,HOC36,HOC36,uncultured_bacterium
ea34db9e7d766eeedabe31e11a9ab1bc,Bacteria,Proteobacteria,Gammaproteobacteria,unassigned,unassigned,unassigned,unassigned
ea37963f102ddd81f501d149973acabf,Bacteria,Proteobacteria,Alphaproteobacteria,unassigned,unassigned,unassigned,unassigned
ea396da43e1120ddca378d8fef2caa59,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,unassigned,unassigned
ea3a88691435a697491d0bf4bb5035fb,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Amoebophilaceae,uncultured,uncultured_Flexibacteraceae
ea3b2bdb98f0803d8fc03a5f1f1035d3,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
ea3e441ee192b971e916b2b79228fbce,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,uncultured,Hoeflea_sp.
ea3e4f563bf4a7cc2119c5d0467475be,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Halieaceae,unassigned,unassigned
ea45210855376e5c2060592b01a5bfa8,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Verrucomicrobiales,Akkermansiaceae,Akkermansia,uncultured_bacterium
ea4bd25574d8d634f11c536ff02528df,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas,unassigned
ea4eebad5a3cdc712c92128503c530bb,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Verrucomicrobiales,Rubritaleaceae,unassigned,unassigned
ea513777be2a26f1b25328211ac926de,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Spongiibacteraceae,BD1-7_clade,uncultured_organism
ea539b5f2b4d0c07a086757633679243,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Anaerovoracaceae,Anaerovorax,unassigned
ea540ed09ba5fd698117d4b8ba699669,Unassigned,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
ea5623825b2ca3e02c4d4be925478137,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Bythopirellula,uncultured_bacterium
ea56998dc52164206c59d873e1583bd8,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,unassigned
ea5743a89c258a592fc60b003662a0b2,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Blastopirellula,unassigned
ea5ad994e7f75f11b5466cca0aae1081,Bacteria,Acidobacteriota,Subgroup_26,Subgroup_26,Subgroup_26,Subgroup_26,uncultured_bacterium
ea5cf8ece7484494f41a4a284cc1f8ff,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,uncultured,uncultured_bacterium
ea5eebffc88408bc93fcdf96fe744c01,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,unassigned
ea5f75fd323934c05d21515e4eec904e,Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Phormidiaceae,unassigned,unassigned
ea5fe53f49298ce358b5ea3e376d711a,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Blastopirellula,unassigned
ea61eb3f4dc5f6a19cb7cc8e958f7b71,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae,Coxiella,unassigned
ea669348f8f80c84d86f317483ab1f16,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Amoebophilaceae,Candidatus_Amoebophilus,unassigned
ea66ec2733c5f693c7e4e9142846fa70,Bacteria,Planctomycetota,Planctomycetes,Planctomycetales,Gimesiaceae,uncultured,planctomycete_DDSW1318
ea69dcb14f1b2b501435b53ebf8d8e55,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae,Coxiella,Coxiella_cheraxi
ea6a0f8524618b6394fc7961d8735352,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Verrucomicrobiales,Rubritaleaceae,Roseibacillus,unassigned
ea6e7b917305ccb48277e1ef9a910aea,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,unassigned,unassigned
ea711cbd44b46374d1b60cd08fc78cbb,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,Nitzschia_sp.
ea726ec201cfd5c23e29b0ddb0b151ee,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,unassigned
ea7531bbe86387b8b2cbea0e6e2cef03,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,unassigned
ea75bb91b162b24a6ef6eb4bdce67cf8,Bacteria,Verrucomicrobiota,Chlamydiae,Chlamydiales,Simkaniaceae,unassigned,unassigned
ea760aa88f45baa82d3e970f92be1632,Bacteria,Proteobacteria,Gammaproteobacteria,HOC36,HOC36,HOC36,uncultured_bacterium
ea76f2346261907469b59c1ab54f9342,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Blastopirellula,uncultured_bacterium
ea7788965f60cfa74cd949ab11ef4876,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,unassigned,unassigned
ea79c712f818a0d43eac25dd0284246e,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacteriaceae,Robertkochia_marina
ea79d510e2427f4da17c4d2ceea6f55d,Unassigned,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
ea7ba479c0f1b4d6e257b989dc5893d1,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Verrucomicrobiales,Rubritaleaceae,Haloferula,Haloferula_phyci
ea7ecefc92c8507d5e5feca84a4f1619,Bacteria,Proteobacteria,Gammaproteobacteria,unassigned,unassigned,unassigned,unassigned
ea7f4040ddb6c7d9d66ab5139eeea35e,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Verrucomicrobiales,DEV007,DEV007,unassigned
ea800234709589382ec986c286e19933,Bacteria,Verrucomicrobiota,Lentisphaeria,Victivallales,Victivallaceae,Victivallis,unassigned
ea8125072eb0c1b129725a95cafb09b4,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Ferrimonas,Ferrimonas_marina
ea836b73d6e7b7ce77c35139ede08eb3,Bacteria,Actinobacteriota,Thermoleophilia,Gaiellales,uncultured,uncultured,unassigned
ea852fad9baef14a8e4d225c7d25167c,Bacteria,Proteobacteria,Gammaproteobacteria,EC3,EC3,EC3,uncultured_bacterium
ea85b278a7203c4e3ce42a49a47d78e4,Bacteria,Proteobacteria,Gammaproteobacteria,Thiohalorhabdales,Thiohalorhabdaceae,uncultured,uncultured_gamma
ea89168d8011a08573eddc7200abbc52,Bacteria,Firmicutes,Bacilli,RF39,RF39,RF39,gut_metagenome
ea8ecca356df3e97c3e4f9812ec8f3e2,Bacteria,Desulfobacterota,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,Lawsonia,unassigned
ea8fb03f298dd29beaf73651a4d6f855,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Caminicellaceae,Paramaledivibacter,uncultured_bacterium
ea92d1fea227c14bfeac4bf7258d716f,Bacteria,Fusobacteriota,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Cetobacterium,unassigned
ea93c3d659a8571de63adebf3d5a66f8,Bacteria,Campilobacterota,Campylobacteria,Campylobacterales,Arcobacteraceae,unassigned,unassigned
ea942f4bb01b9d0396c2c3c801d294ad,Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Xenococcaceae,Pleurocapsa_PCC-7319,unassigned
ea96c518f8eb9562b1358a76094ba57f,Bacteria,Planctomycetota,Planctomycetes,Planctomycetales,Gimesiaceae,uncultured,uncultured_deep-sea
ea9744f1c8e6da30a0799d8b9d2c5228,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Methylobacterium-Methylorubrum,Methylobacterium_jeotgali
ea9b520d1de5d4b4b4f5f2be3fd5d1bb,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Ferrimonas,unassigned
ea9e42cb5470a788848165f1fde291e2,Bacteria,Proteobacteria,Alphaproteobacteria,Thalassobaculales,uncultured,uncultured,uncultured_bacterium
ea9e6922b13c29f7545bd57faa7f2f91,Bacteria,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
eaa1ac277deb6b490fbe5f603d7be49a,Bacteria,Planctomycetota,Planctomycetes,Planctomycetales,Gimesiaceae,uncultured,planctomycete_DDSW1318
eaa3c47ed9f5d5c2edd878c590da63c2,Bacteria,Planctomycetota,Phycisphaerae,Phycisphaerales,Phycisphaeraceae,uncultured,uncultured_organism
eaa4d3985a6dd08662d6c2d57f5abaf7,Bacteria,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
eaa967b7b02bd3b298694b190c3be50a,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Paludicola,Paludicola_psychrotolerans
eaaa4fab009e565f8810ee8b4873d403,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,NK4A214_group,unassigned
eaae9e051efc69bdaa63a27f6db04814,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,unassigned,unassigned
eab2102a6ca315f89c0b8124b5cc7dc5,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Thaumasiovibrio,uncultured_bacterium
eaba858944f6be0a7de8e40e1ab26ec8,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Rhodopirellula,uncultured_planctomycete
eabd891733aefe0cc058ab1d66104d9e,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,unassigned,unassigned
eac21e3119876261650c5715ed4d538a,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Amoebophilaceae,uncultured,uncultured_deep-sea
eac3dd340a741530c10d102b59a29829,Bacteria,Bdellovibrionota,Oligoflexia,Oligoflexales,Oligoflexales,Oligoflexales,uncultured_bacterium
eac468d2a8f8511fcf11b62ffe13a10c,Bacteria,Planctomycetota,Phycisphaerae,MSBL9,L21-RPul-D3,L21-RPul-D3,uncultured_organism
eac710f1e3e999fa03ab755ecfef5334,Unassigned,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
eac7912d13eaf2752603d2c2ab190ff9,Bacteria,Planctomycetota,Planctomycetes,Planctomycetales,Gimesiaceae,uncultured,uncultured_bacterium
eacf3f45397e638a43516cf16a6237c0,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,Calliarthron_tuberculosum
ead74fb879460416d1b5880162094b37,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,Prototheca_wickerhamii
ead76f9e37f15cbdc4420a3d5b268807,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Amoebophilaceae,Candidatus_Amoebophilus,unassigned
eadc72eb76abf888b8db3c6d7545a66a,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,unassigned,unassigned
eadf71e56020d2ab3ba409d5b1a0ad29,Bacteria,Actinobacteriota,Acidimicrobiia,Microtrichales,Microtrichaceae,uncultured,metagenome
eae2c1e01fe65e15c32fbe51f8bd0185,Bacteria,Verrucomicrobiota,Chlamydiae,Chlamydiales,Chlamydiaceae,uncultured,uncultured_organism
eae9772b32363e4a9aa0d98b5ab1caf7,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Opitutales,Puniceicoccaceae,Lentimonas,unassigned
eaec4c99059b81a68fcc157afae0c09d,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,unassigned
eaf07a085b965a5f9285f36a69af1307,Bacteria,Firmicutes,Clostridia,unassigned,unassigned,unassigned,unassigned
eaf3921d31f4e7ebaac75024a86b1278,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Fokiniaceae,MD3-55,uncultured_bacterium
eaf3c716c3cfc295f2929c95ee1ec64d,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,unassigned,unassigned,unassigned
eaf576ea0e9da3ec72b34298af9a3542,Bacteria,Desulfobacterota,Desulfobulbia,Desulfobulbales,Desulfocapsaceae,Desulforhopalus,unassigned
eaf855b900094d2f0ec25b879f868441,Bacteria,Cyanobacteria,Vampirivibrionia,Gastranaerophilales,Gastranaerophilales,Gastranaerophilales,unassigned
eaf917800c886a5bd7fb4f5f4c0804bc,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,unassigned
eaf9cee709a09136bffb4d9d8273d6b8,Bacteria,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
eafabfc5d8d4ed5f791441fe33923603,Bacteria,Desulfobacterota,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,Lawsonia,uncultured_bacterium
eafadb880c0340d6745ab09312f7556a,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,uncultured,unidentified_marine
eafdbaf21e4faa39429360d263d9fe58,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Halieaceae,unassigned,unassigned
eaff70afdbdfc684c8b401027bb931a2,Bacteria,Proteobacteria,Gammaproteobacteria,unassigned,unassigned,unassigned,unassigned
eaff8995de2fc24bbc013a7cda53f379,Unassigned,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
eb01f08c3c49eab9af095d30ff1ca76b,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,unassigned
eb0269d627e9c767b3230cf4aef7be00,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Pir4_lineage,unassigned
eb06fa1aace9d61b6d9b99810717f98d,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Rhodopirellula,unassigned
eb077c45f1bcf0d48c188e324d24bcca,Bacteria,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
eb0e3b122cf629a36318c7f722ea4db1,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Amoebophilaceae,Candidatus_Amoebophilus,uncultured_organism
eb12b3acef94f4863f9ac2871c9fce53,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Verrucomicrobiales,Rubritaleaceae,unassigned,unassigned
eb134b97ae2672c49fa0182c8a8c8dd3,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,unassigned,unassigned
eb1515ac1fcc10829312591876972450,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,Ceramium_japonicum
eb15e15ff730b91e4ae6f16794737b9f,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Photobacterium,unassigned
eb18c3e431c1a6ac69fb9c582965643a,Bacteria,Firmicutes,Clostridia,Clostridia,Hungateiclostridiaceae,unassigned,unassigned
eb19fca122b7e8a9e13f93a1cc7db45d,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,unassigned
eb1bd02e1701ff7c96751de4e15594fc,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,unassigned,unassigned
eb1c138879877a1c88cd94a24d332c37,Bacteria,Cyanobacteria,Cyanobacteriia,Synechococcales,Cyanobiaceae,Prochlorococcus_MIT9313,unassigned
eb1daca7f3e99733bd78a62a03ab11ec,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,unassigned,unassigned
eb2463a12a8c4e9cef859e7cac720c85,Bacteria,Acidobacteriota,Thermoanaerobaculia,Thermoanaerobaculales,Thermoanaerobaculaceae,Subgroup_10,uncultured_Acidobacteria
eb257ec9737fd9a39ee8c951265fadf6,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Pseudorhodoplanes,unassigned
eb298fba80ac6ce0ad5fe303530b11c2,Bacteria,Firmicutes,Clostridia,Peptococcales,Peptococcaceae,uncultured,unassigned
eb2a59eeabfef075e2c71891741b10ef,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,Prasinoderma_coloniale
eb2c3fd49d91e678bde6a56906883ac0,Bacteria,Proteobacteria,Alphaproteobacteria,Alphaproteobacteria_Incertae_Sedis,Unknown_Family,Acuticoccus,uncultured_Alphaproteobacteria
eb2ee2efb2f67bf8c8d30ac6c0555143,Bacteria,Proteobacteria,Alphaproteobacteria,Kiloniellales,Kiloniellaceae,Pelagibius,unassigned
eb325c16c411f0d05055baba748830b0,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Opitutales,Puniceicoccaceae,Cerasicoccus,uncultured_Verrucomicrobia
eb329767c82c7e7a7fddd39dc6969981,Bacteria,Firmicutes,Bacilli,Alicyclobacillales,Alicyclobacillaceae,Alicyclobacillus,unassigned
eb35315593b2ad4f52c326c44887028a,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,unassigned
eb3b6ba1aa6fa8af96c9bde4a9f1960c,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,unassigned,unassigned
eb3e873b443301c893e879663ceee1de,Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Xenococcaceae,Pleurocapsa_PCC-7319,unassigned
eb43ce036fc38252d055a6ba1f42b8e2,Bacteria,Verrucomicrobiota,Chlamydiae,Chlamydiales,Waddliaceae,Waddlia,unassigned
eb47c163cf54d6d5f2ccffafc063eaab,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,unassigned,unassigned
eb4a525ecfcef343a1f19a9d9daf62c5,Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Phormidiaceae,unassigned,unassigned
eb4b483859c3fea0eab57ff2ce637ec9,Bacteria,Planctomycetota,Planctomycetes,Planctomycetales,Rubinisphaeraceae,unassigned,unassigned
eb4bbee82520ce3b7274754b9550a5b7,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,unassigned,unassigned
eb4e9dfb51e458a84ddf39230f73892a,Bacteria,Firmicutes,Bacilli,Erysipelotrichales,Erysipelotrichaceae,Holdemania,unassigned
eb56c3a331c4e29f9e0233e6b652a2ab,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Rhodopirellula,planctomycete_MS3057
eb57c11ed380052636bba4cb6492b512,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Pir4_lineage,uncultured_planctomycete
eb57f6d43d3888411e5c24044d28774a,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,unassigned
eb590bd2744da7f85bc3f86393231f0d,Bacteria,Proteobacteria,Gammaproteobacteria,unassigned,unassigned,unassigned,unassigned
eb607baab0f8b701ab7d2b91e9bef8e7,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
eb641add42bbb9909b22a5ae3afebe29,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Epulopiscium,Epulopiscium_sp.
eb65833451ce5cc3c4ad10ab976f9041,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Stappiaceae,Labrenzia,unassigned
eb68c1f592aea4aa7b9d16429137e9bc,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,Chthoniobacteraceae,uncultured_bacterium
eb6929a6ba50cc902b4f74c2fbb1b7ef,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Pir4_lineage,unassigned
eb6965f7b76834ce5464ef56fc78221c,Bacteria,Verrucomicrobiota,Chlamydiae,Chlamydiales,cvE6,cvE6,uncultured_bacterium
eb6c91360ec529cee4a580a5e3ca8bc2,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,unassigned,unassigned
eb6cb76eeab4e768a5f99bcf971fe14b,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiales_Incertae_Sedis,Anderseniella,unassigned
eb707c58ae3ce48134c98d049a2d860c,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Winogradskyella,uncultured_Flavobacteriales
eb79e2f0873fdd51b23379cb05147d77,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Rhodopirellula,bacterium_WH5-6
eb820e4e3e47ca0505287f921d56f91d,Bacteria,Proteobacteria,Alphaproteobacteria,Kiloniellales,Kiloniellaceae,Tistlia,unassigned
eb849f21d00e15b9ef75c9693dc2872e,Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Xenococcaceae,Pleurocapsa_PCC-7319,unassigned
eb8d07fd3cbae7f7e0c51681759641b5,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Saprospiraceae,unassigned,unassigned
eb8d2e79c2ccf254f8a4c52f934f1395,Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Desertifilaceae,Roseofilum_AO1-A,unassigned
